Current problem index : 0 ,13:53h - 9/24/2013
Loading problem through Applet ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Current problem index : 2 ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn S,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -3,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Plot point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Incorrect ,13:53h - 9/24/2013
Checked emotions are Sad/Hungry/Frustrated. ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn N,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -3,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Plot point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Incorrect ,13:53h - 9/24/2013
Checked emotions are Sad/Guilty/Hungry/Ashamed/Pitiful/Frustrated. ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn W,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -3,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Plot point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Incorrect ,13:53h - 9/24/2013
Checked emotions are Guilty/Ashamed/Pitiful/Frustrated. ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -3,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Plot point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Incorrect ,13:53h - 9/24/2013
Checked emotions are Guilty/Frustrated. ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn W,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn S,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 3,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Plot point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Correct ,13:53h - 9/24/2013
Checked emotions are Happy/Grateful/Proud. ,13:53h - 9/24/2013
Moving to next problem ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Current problem index : 3 ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -3,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Plot point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Incorrect ,13:53h - 9/24/2013
Checked emotions are Frustrated. ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 3,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn S,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Plot point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Correct ,13:53h - 9/24/2013
Checked emotions are Happy/Proud. ,13:53h - 9/24/2013
Moving to next problem ,13:53h - 9/24/2013
Current problem index : 4 ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Grab Point P1 from Distance,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Make command Turn S,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Release Point,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Grab Point P1,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Grab Point P1,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn S,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move -2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Release Point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Incorrect ,13:53h - 9/24/2013
Checked emotions are Frustrated. ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Grab Point P1,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn E,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn S,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Release Point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Incorrect ,13:53h - 9/24/2013
Checked emotions are . ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Grab Point P1,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn E,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Turn S,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Move 2,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Make command Release Point,13:53h - 9/24/2013
Checking the solution ,13:53h - 9/24/2013
Click ,13:53h - 9/24/2013
Solution is Correct ,13:53h - 9/24/2013
Checked emotions are Happy/Grateful/Proud. ,13:53h - 9/24/2013
Moving to next problem ,13:53h - 9/24/2013
Current problem index : 5 ,13:53h - 9/24/2013
Refresh problem ,13:53h - 9/24/2013
Replaying all steps ,13:53h - 9/24/2013
Switch user 15,20:20h - 8/27/2013
Current problem index : 0 ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Correct ,8:11h - 9/26/2013
Checked emotions are . ,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Correct ,8:11h - 9/26/2013
Checked emotions are . ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move -2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Plot point,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Release Point,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Correct ,8:11h - 9/26/2013
Checked emotions are Hungry. ,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Moving to next problem ,8:11h - 9/26/2013
Current problem index : 1 ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Current problem index : 2 ,8:11h - 9/26/2013
Current problem index : 3 ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Loading problem through Applet ,8:11h - 9/26/2013
Current problem index : 1 ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Plot point,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Correct ,8:11h - 9/26/2013
Checked emotions are Hungry. ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Moving to next problem ,8:11h - 9/26/2013
Current problem index : 2 ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 180,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 3,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 180,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 180,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 3,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Plot point,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Correct ,8:11h - 9/26/2013
Checked emotions are Hungry. ,8:11h - 9/26/2013
Moving to next problem ,8:11h - 9/26/2013
Current problem index : 3 ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 3,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 180,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Plot point,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Correct ,8:11h - 9/26/2013
Checked emotions are Proud. ,8:11h - 9/26/2013
Moving to next problem ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Current problem index : 4 ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Loading problem through Applet ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Current problem index : 4 ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Loading problem through Applet ,8:11h - 9/26/2013
Current problem index : 4 ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Release Point,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Incorrect ,8:11h - 9/26/2013
Checked emotions are Hungry. ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 180,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 180,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 90,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Loading problem through Applet ,8:11h - 9/26/2013
Current problem index : 4 ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn 180,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn S,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn E,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn S,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Release Point,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Incorrect ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Checked emotions are Hungry. ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn S,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn E,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn S,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Release Point,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Incorrect ,8:11h - 9/26/2013
Checked emotions are Hungry. ,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Refresh problem ,8:11h - 9/26/2013
Replaying all steps ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Grab Point P1,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn E,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn S,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Move 2,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Turn W,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Make command Release Point,8:11h - 9/26/2013
Checking the solution ,8:11h - 9/26/2013
Click ,8:11h - 9/26/2013
Solution is Correct ,8:11h - 9/26/2013
Checked emotions are . ,8:11h - 9/26/2013
Switch user 16,20:20h - 8/27/2013
Current problem index : 0 ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Turn W,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 2,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Plot point,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Grab Point P1,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 2,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Release Point,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Solution is Correct ,10:23h - 9/26/2013
Checking the solution ,10:23h - 9/26/2013
Checked emotions are Happy. ,10:23h - 9/26/2013
Current problem index : 1 ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Moving to next problem ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Plot point,10:23h - 9/26/2013
Checking the solution ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Solution is Incorrect ,10:23h - 9/26/2013
Checked emotions are Happy/Hungry. ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Turn N,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Turn 3,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 0,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Plot point,10:23h - 9/26/2013
Checking the solution ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Solution is Incorrect ,10:23h - 9/26/2013
Checked emotions are Guilty/Hungry. ,10:23h - 9/26/2013
Checking the solution ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Solution is Incorrect ,10:23h - 9/26/2013
Checked emotions are Guilty/Hungry. ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Checking the solution ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Loading problem through Applet ,10:23h - 9/26/2013
Current problem index : 1 ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Turn N,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 1,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Plot point,10:23h - 9/26/2013
Checking the solution ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Solution is Correct ,10:23h - 9/26/2013
Checked emotions are Happy/Hungry. ,10:23h - 9/26/2013
Moving to next problem ,10:23h - 9/26/2013
Current problem index : 2 ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Replaying all steps ,10:23h - 9/26/2013
Refresh problem ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Turn W,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 2,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Turn S,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Move 3,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Make command Plot point,10:23h - 9/26/2013
Checking the solution ,10:23h - 9/26/2013
Click ,10:23h - 9/26/2013
Solution is Correct ,10:23h - 9/26/2013
Checked emotions are Happy/Hungry. ,10:23h - 9/26/2013
Current problem index : 0 ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Loading problem through Applet ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Current problem index : 2 ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Loading problem through Applet ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Current problem index : 3 ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 3,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn S,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 2,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Plot point,11:38h - 9/26/2013
Checking the solution ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Solution is Correct ,11:38h - 9/26/2013
Checked emotions are Happy/Hungry. ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Moving to next problem ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Current problem index : 4 ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Grab Point P1,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 2,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn S,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 2,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Release Point,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Checking the solution ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Solution is Incorrect ,11:38h - 9/26/2013
Checked emotions are Happy/Hungry. ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn E,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 2,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Grab Point P1,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Loading problem through Applet ,11:38h - 9/26/2013
Current problem index : 4 ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Grab Point P1,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn E,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 2,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn S,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 2,11:38h - 9/26/2013
Checking the solution ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Release Point,11:38h - 9/26/2013
Checking the solution ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Solution is Correct ,11:38h - 9/26/2013
Checked emotions are Happy/Hungry. ,11:38h - 9/26/2013
Moving to next problem ,11:38h - 9/26/2013
Current problem index : 5 ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Grab Point P1,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn E,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 3,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn N,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 1,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Release Point,11:38h - 9/26/2013
Checking the solution ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Solution is Correct ,11:38h - 9/26/2013
Checked emotions are Happy/Hungry. ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Current problem index : 6 ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Moving to next problem ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Grab Point P1,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn W,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 1,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Turn S,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Move 2,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Release Point,11:38h - 9/26/2013
Checking the solution ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Solution is Correct ,11:38h - 9/26/2013
Checked emotions are Happy/Hungry. ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Current problem index : 7 ,11:38h - 9/26/2013
Moving to next problem ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Loading problem through Applet ,11:38h - 9/26/2013
Current problem index : 7 ,11:38h - 9/26/2013
Refresh problem ,11:38h - 9/26/2013
Replaying all steps ,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
Make command Moveto P1,11:38h - 9/26/2013
Click ,11:38h - 9/26/2013
